Index,Brightness,Temperature
0,108.39104970816985,269.2122025211044
1,108.39104970816985,269.2122025211044
2,113.97156100700752,262.9818225279661
3,113.97156100700752,262.9818225279661
4,116.84742628470607,263.5891587287992
5,116.84742628470607,263.5891587287992
6,116.48337743449964,262.7679225816863
7,116.48337743449964,262.7679225816863
8,113.62071486094119,255.77968684091218
9,113.62071486094119,255.77968684091218
10,114.25439762436571,254.1071215279013
11,114.25439762436571,254.1071215279013
12,112.79155572399307,252.68577693858128
13,112.79155572399307,252.68577693858128
14,114.7961884047026,253.12310990532035
15,114.7961884047026,253.12310990532035
16,115.00878586569786,257.9171841413879
17,115.00878586569786,257.9171841413879
18,112.40950378203686,254.89828103261237
19,112.40950378203686,254.89828103261237
20,114.33040008463738,257.76977094564865
21,114.33040008463738,257.76977094564865
22,115.35833752418733,259.4062715139978
23,115.35833752418733,259.4062715139978
24,117.2914072810875,265.6674498199409
25,117.2914072810875,265.6674498199409
26,115.87025932423131,265.2412037361125
27,115.87025932423131,265.2412037361125
28,117.59088273790198,264.99007470728657
29,117.59088273790198,264.99007470728657
30,114.6899485627313,263.09447385657893
31,114.6899485627313,263.09447385657893
32,113.77079277965467,265.41058393972247
33,113.77079277965467,265.41058393972247
34,116.52645704835143,263.72776186002295
35,116.52645704835143,263.72776186002295
36,116.77153173118873,262.800584230819
37,116.77153173118873,262.800584230819
38,116.91299302352178,268.82743716110906
39,116.91299302352178,268.82743716110906
40,118.70917038474894,269.579994025458
41,118.70917038474894,269.579994025458
42,118.67145180500509,269.49433784178626
43,118.67145180500509,269.49433784178626
44,118.59349732045209,272.96939684519094
45,118.59349732045209,272.96939684519094
46,124.99267612933575,283.2687913152665
47,124.99267612933575,283.2687913152665
48,125.14947275720581,288.39143623201494
49,125.14947275720581,288.39143623201494
50,126.47791777210368,293.22840673480005
51,126.47791777210368,293.22840673480005
52,125.45590576576086,294.09252876924916
53,125.45590576576086,294.09252876924916
54,130.66213007894734,307.3162804077823
55,130.66213007894734,307.3162804077823
56,131.2429251667005,315.82850301534916
57,131.2429251667005,315.82850301534916
58,136.3578922503378,328.8314202521707
59,136.3578922503378,328.8314202521707
60,136.38350623573064,335.2807278687243
61,136.38350623573064,335.2807278687243
62,136.4266365641749,338.7215183395824
63,136.4266365641749,338.7215183395824
64,134.94371681869688,341.7673565805013
65,134.94371681869688,341.7673565805013
66,130.16385294092484,327.0824884403289
67,130.16385294092484,327.0824884403289
68,112.84186143880143,286.8320901476713
69,112.84186143880143,286.8320901476713
70,100.9428355080216,260.2072830352547
71,100.9428355080216,260.2072830352547
72,93.75280909214389,228.72804705748445
73,93.75280909214389,228.72804705748445
74,92.12264200714897,215.98313452499997
75,92.12264200714897,215.98313452499997
76,93.34839319219446,216.3734065816993
77,93.34839319219446,216.3734065816993
78,92.23489696866889,206.34014924665388
79,92.23489696866889,206.34014924665388
80,91.6960367188357,204.8685130721554
81,91.6960367188357,204.8685130721554
82,91.73763405634493,201.8904292513633
83,91.73763405634493,201.8904292513633
84,90.89762461034182,199.37705954791122
85,90.89762461034182,199.37705954791122
86,90.2237521371355,197.7213152651564
87,90.2237521371355,197.7213152651564
88,90.85082809999247,197.22799184534364
89,90.85082809999247,197.22799184534364
90,91.75380885583044,197.67559949029203
91,91.75380885583044,197.67559949029203
92,90.63974939347261,197.4169815195926
93,90.63974939347261,197.4169815195926
94,92.4334501514942,199.44595367633252
95,92.4334501514942,199.44595367633252
96,91.9513842065023,198.7623477853922
97,91.9513842065023,198.7623477853922
98,92.6583996771104,200.80982002217695
99,92.6583996771104,200.80982002217695
100,93.372553784901,199.41032984489922
101,93.372553784901,199.41032984489922
102,95.51371093825757,202.48962664541403
103,95.51371093825757,202.48962664541403
104,96.97671289562508,208.22760666007264
105,96.97671289562508,208.22760666007264
106,95.89509307489624,205.04236110250102
107,95.89509307489624,205.04236110250102
108,97.13836823474898,208.68187189363044
