Index,Brightness,Temperature
0,106.2685519265981,257.2712267081443
1,106.2685519265981,257.2712267081443
2,108.48394500031768,256.4389988188743
3,108.48394500031768,256.4389988188743
4,107.72713561979293,249.3470545450786
5,107.72713561979293,249.3470545450786
6,108.91825932944353,245.94295566584378
7,108.91825932944353,245.94295566584378
8,109.13329407054448,243.56752893777258
9,109.13329407054448,243.56752893777258
10,110.39206663384861,247.62721903296682
11,110.39206663384861,247.62721903296682
12,112.46874570274785,245.7528896698847
13,112.46874570274785,245.7528896698847
14,110.93879828411977,247.37006183038855
15,110.93879828411977,247.37006183038855
16,108.76718501016262,246.11786655811989
17,108.76718501016262,246.11786655811989
18,112.81931203989629,249.85766304170136
19,112.81931203989629,249.85766304170136
20,108.0040072986414,246.48342052285182
21,108.0040072986414,246.48342052285182
22,112.90662077264035,250.75724633027218
23,112.90662077264035,250.75724633027218
24,111.94227288695342,255.11309114016942
25,111.94227288695342,255.11309114016942
26,109.99112924407956,252.25964728986895
27,109.99112924407956,252.25964728986895
28,112.96328940830031,254.63910485729653
29,112.96328940830031,254.63910485729653
30,111.64812610272054,254.05233199877267
31,111.64812610272054,254.05233199877267
32,112.45807689960719,254.79016861551844
33,112.45807689960719,254.79016861551844
34,109.62989942606663,252.32596386942384
35,109.62989942606663,252.32596386942384
36,111.57439532325344,256.9884176936345
37,111.57439532325344,256.9884176936345
38,111.64710286340392,257.8531012825757
39,111.64710286340392,257.8531012825757
40,112.36277939378391,258.40357063600663
41,112.36277939378391,258.40357063600663
42,114.67192441909593,262.6506005582954
43,114.67192441909593,262.6506005582954
44,116.29008472468959,265.6126370114614
45,116.29008472468959,265.6126370114614
46,117.4919542515801,272.0758638983609
47,117.4919542515801,272.0758638983609
48,121.3531466090925,277.72657695798125
49,121.3531466090925,277.72657695798125
50,120.83181994872373,282.792122802395
51,120.83181994872373,282.792122802395
52,123.93782187849976,289.68118824835636
53,123.93782187849976,289.68118824835636
54,126.28412128604978,301.4828587367056
55,126.28412128604978,301.4828587367056
56,130.71991671815715,321.4343994247156
57,130.71991671815715,321.4343994247156
58,131.54612884772516,331.2543813865398
59,131.54612884772516,331.2543813865398
60,132.79061618446792,329.7068033329672
61,132.79061618446792,329.7068033329672
62,130.5195326709766,327.8962566125233
63,130.5195326709766,327.8962566125233
64,122.2320948343734,310.66009997097154
65,122.2320948343734,310.66009997097154
66,125.91108074197757,308.93150398523574
67,125.91108074197757,308.93150398523574
68,124.67323131170566,305.8943551977925
69,124.67323131170566,305.8943551977925
70,116.03603663632401,294.04914014983945
71,116.03603663632401,294.04914014983945
72,102.68038577764433,258.51971299634073
73,102.68038577764433,258.51971299634073
74,95.12692927279271,241.39495566150748
75,95.12692927279271,241.39495566150748
76,89.75843312900204,213.46565600197852
77,89.75843312900204,213.46565600197852
78,89.35536540378583,207.10941592029266
79,89.35536540378583,207.10941592029266
80,87.02030627108516,194.76866961533017
81,87.02030627108516,194.76866961533017
82,85.66587804126438,189.96621741993906
83,85.66587804126438,189.96621741993906
84,86.48140330517899,189.3205484150679
85,86.48140330517899,189.3205484150679
86,84.95179982078474,186.49006349208295
87,84.95179982078474,186.49006349208295
88,86.88438583502816,190.45223017750385
89,86.88438583502816,190.45223017750385
90,88.2770684388686,191.16262457042433
91,88.2770684388686,191.16262457042433
92,88.67979039266955,191.54062528507848
93,88.67979039266955,191.54062528507848
94,88.00505260848318,189.59923026074088
95,88.00505260848318,189.59923026074088
96,87.2348632332234,189.39313089482744
97,87.2348632332234,189.39313089482744
98,88.27641339962932,190.9699212692439
99,88.27641339962932,190.9699212692439
100,91.66540160811684,194.95406235919555
101,91.66540160811684,194.95406235919555
