Index,Brightness,Temperature
0,119.93272097839812,270.5490915112225
1,119.93272097839812,270.5490915112225
2,112.79071809401262,256.0913965026306
3,112.79071809401262,256.0913965026306
4,114.40338314020494,258.1445916298219
5,114.40338314020494,258.1445916298219
6,117.40480211505908,262.7551066021099
7,117.40480211505908,262.7551066021099
8,119.43351830422515,265.0361649653253
9,119.43351830422515,265.0361649653253
10,117.44961104491094,262.32421174445335
11,117.44961104491094,262.32421174445335
12,118.1352258012714,267.51094418006915
13,118.1352258012714,267.51094418006915
14,119.12145489505093,263.8148363081636
15,119.12145489505093,263.8148363081636
16,120.29385608999014,268.97178274358623
17,120.29385608999014,268.97178274358623
18,119.50019759260908,267.32711648251455
19,119.50019759260908,267.32711648251455
20,119.09122204211157,268.2964454132457
21,119.09122204211157,268.2964454132457
22,118.66510804919054,268.9477581365126
23,118.66510804919054,268.9477581365126
24,118.54797656180098,266.15839862695225
25,118.54797656180098,266.15839862695225
26,115.89667288453887,270.57301926319496
27,115.89667288453887,270.57301926319496
28,118.42302784805412,266.86530678117106
29,118.42302784805412,266.86530678117106
30,116.87755275496806,269.35398937180605
31,116.87755275496806,269.35398937180605
32,117.44596455670101,270.3153309801471
33,117.44596455670101,270.3153309801471
34,118.29434171676718,267.77753013888673
35,118.29434171676718,267.77753013888673
36,119.87743353928386,275.6183703297891
37,119.87743353928386,275.6183703297891
38,121.93484824217401,279.93008161288265
39,121.93484824217401,279.93008161288265
40,125.30788188062752,288.7684788780367
41,125.30788188062752,288.7684788780367
42,131.5000652571501,297.15281779342433
43,131.5000652571501,297.15281779342433
44,130.02381372780022,304.79993145838813
45,130.02381372780022,304.79993145838813
46,129.6226208677543,304.3391469088461
47,129.6226208677543,304.3391469088461
48,132.51924394263602,307.6846286728984
49,132.51924394263602,307.6846286728984
50,137.00663230659723,333.32374682539887
51,137.00663230659723,333.32374682539887
52,137.08074755281478,339.09042045070396
53,137.08074755281478,339.09042045070396
54,141.65506795959976,348.6359328846621
55,141.65506795959976,348.6359328846621
56,142.0474004994396,347.70610309708877
57,142.0474004994396,347.70610309708877
58,144.00998982397815,352.3700187600451
59,144.00998982397815,352.3700187600451
60,130.9247635629061,332.5812420809524
61,130.9247635629061,332.5812420809524
62,129.91281322490934,320.59597578705797
63,129.91281322490934,320.59597578705797
